,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
3016,Jorge Zepeda,@jzvideo,2022-10-06T18:34:48.000Z,"Jorge Zepeda
@jzvideo
¶ú
6 oct. 2022","En respuesta a 
@MarkoCortes
 y 
@lopezobrador_",Ğ?Ïœ Ğ?Ïœ,2,29,120,[],https://twitter.com/jzvideo/status/1578091420279185408
3017,LA PRENSA,@laprensaoem,2022-10-06T23:23:05.000Z,"LA PRENSA
@laprensaoem
¶ú
6 oct. 2022","#EnImÇ­genes 
¶­Se soltÇü el agua!  Debido a las fuertes lluvias que se registran en gran parte de la #CDMX, se activÇü la Alerta Amarilla en las alcaldÇğas Benito JuÇ­rez, CoyoacÇ­n, Iztacalco, Iztapalapa, TlÇ­huac, Tlalpan y Xochimilco  

Foto: JosÇ¸ Melton | La Prensa",Ğ??÷ Ğ??õ ƒ??,1,6,18,[],https://twitter.com/laprensaoem/status/1578163966102016000
3018,Milenio,@Milenio,2022-10-06T03:36:38.000Z,"Milenio
@Milenio
¶ú
5 oct. 2022","En Benito JuÇ­rez, piden a Sheinbaum atender edificios daÇñados por sismo

https://milenio.com/politica/ciudadanos-piden-sheinbaum-atender-danos-sismo-benito-juarezƒ?İ",,3,1,5,['https://pbs.twimg.com/media/FeW0NQSXoAA4qiz?format=jpg&name=small'],https://twitter.com/Milenio/status/1577865387303211010
3019,JosÇ¸ Carlos,@jocasalo,2022-10-06T03:46:41.000Z,"JosÇ¸ Carlos
@jocasalo
¶ú
5 oct. 2022",CÇ­rtel Inmobiliario: FiscalÇğa de CDMX investiga 69 inmuebles irregulares en Benito JuÇ­rez - Infobae,,,7,19,[],https://twitter.com/jocasalo/status/1577867917055561728
3020,FARCO,@farcoargentina,2022-10-06T12:40:19.000Z,"FARCO
@farcoargentina
¶ú
6 oct. 2022"," Felicitamos a la radio comunitaria Ore Tape que hoy cumple 14 aÇños al aire, transmitiendo desde Benito JuÇ­rez, Buenos Aires.",Ğ???,1,3,8,['https://pbs.twimg.com/media/FeYwpedWIAAH1w1?format=jpg&name=small'],https://twitter.com/farcoargentina/status/1578002210721611776
3021,Seguridad PÇ§blica Sonora,@SonoraSeguridad,2022-10-06T03:00:41.000Z,"Seguridad PÇ§blica Sonora
@SonoraSeguridad
¶ú
5 oct. 2022","PolicÇğa Estatal realiza patrullajes y operativo pie tierra para atender la denuncia y promover acciones contra el delito en Benito JuÇ­rez y otros municipios del sur del Estado.

Marca a la lÇğnea 089 para denunciar el delito.
#PESPSonora",,,2,4,['https://pbs.twimg.com/media/FeWr-ywWIAMPw1-?format=jpg&name=small'],https://twitter.com/SonoraSeguridad/status/1577856341137412097
3022,Gobierno de San Mateo Atenco,@SanMateoAGob,2022-10-06T13:36:12.000Z,"Gobierno de San Mateo Atenco
@SanMateoAGob
¶ú
6 oct. 2022","#MaÇñana | Asiste a la Feria de Empleo #SanMateoAtenco 2022 que se llevarÇ­ a cabo en la plaza cÇğvica Benito JuÇ­rez.

No olvides registrarte en la pÇ­gina web: http://ferias.empleo.gob.mx

#UnidosSÇğ",,,2,11,['https://pbs.twimg.com/media/FeY9Lm5UUAAtAtc?format=jpg&name=small'],https://twitter.com/SanMateoAGob/status/1578016276017868800
3023,La Silla Rota,@lasillarota,2022-10-06T00:52:47.000Z,"La Silla Rota
@lasillarota
¶ú
5 oct. 2022","#VIDEO | Microbuses llevaron acarreados al 4¶ø informe de 
@Claudiashein
 en alcaldÇğa Benito JuÇ­rez. Hubo cierre de calles, lo que generÇü caos vial sumado a la lluvia http://bit.ly/3RxMamc 

: 
@dontomini",ƒ?ô Ğ??û,5,93,105,['https://pbs.twimg.com/ext_tw_video_thumb/1577824122146410496/pu/img/nroFM0ZgJvTFt7B5.jpg'],https://twitter.com/lasillarota/status/1577824154526572545
3024,Medios Primer Mestizaje,@MMestizaje,2022-10-06T13:52:01.000Z,"Medios Primer Mestizaje
@MMestizaje
¶ú
6 oct. 2022",Alonso FernÇ­ndez Lemmen Meyer es designado Procurador Ambiental de Quintana Roo. El joven cancunense se desempeÇñÇü como director de ecologÇğa del  Ayuntamiento de Benito JuÇ­rez.,,,2,5,['https://pbs.twimg.com/media/FeZBDjnVsAIJZOd?format=jpg&name=small'],https://twitter.com/MMestizaje/status/1578020252918550531
3025,Gobierno de Veracruz,@GobiernoVer,2022-10-06T16:00:00.000Z,"Gobierno de Veracruz
@GobiernoVer
¶ú
6 oct. 2022","Recuerda que a partir de hoy y hasta el domingo 09 de octubre se estarÇ­ realizando la Macro Feria Infantil ""Aprendo a Cuidarme"" en la Unidad Deportiva ""Benito JuÇ­rez en #MinatitlÇ­n.

Asiste con tu familia y amigos para pasar un rato de diversiÇün mientras aprendes ",Ğ??­ Ğ???,,5,5,"['https://pbs.twimg.com/media/FeQZ1nfVEAAFFBk?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FeQZ7bwUoAA9gpL?format=jpg&name=360x360']",https://twitter.com/GobiernoVer/status/1578052464393191424
3026,Rafael Montalvo,@RafaMontalvoMx,2022-10-06T03:48:11.000Z,"Rafael Montalvo
@RafaMontalvoMx
¶ú
5 oct. 2022","CÇümo 
@HTicul
 nuestra funciÇün es urbanizar espacios pÇ§blicos que generen beneficios para la comunidad, hoy desde el acceso de la Univ. Benito JuÇ­rez hasta la entrada de #Ticul ya tienen iluminaciÇün con lÇ­mparas solares para seguridad de estudiantes y de todos los que ahÇğ transitan",,2,1,7,"['https://pbs.twimg.com/media/FeW21tDXkAEhXjG?format=jpg&name=small', 'https://pbs.twimg.com/media/FeW21tEWYAANoz6?format=jpg&name=small', 'https://pbs.twimg.com/media/FeW21tCX0AAN1t1?format=jpg&name=small', 'https://pbs.twimg.com/media/FeW21tDX0AYB_T-?format=jpg&name=small']",https://twitter.com/RafaMontalvoMx/status/1577868294396289025
3027,Miriam,@miriambermudez,2022-10-06T16:21:30.000Z,"Miriam
@miriambermudez
¶ú
6 oct. 2022","En respuesta a 
@LOVREGA",,,1,10,[],https://twitter.com/miriambermudez/status/1578057871061045248
3028,Guadalupe Osorno,@lupeosorno,2022-10-06T19:40:31.000Z,"Guadalupe Osorno
@lupeosorno
¶ú
6 oct. 2022","Te invito a que la visites tambiÇ¸n, estarÇ­ funcionando del 6 al 9 de octubre en las instalaciones de la unidad deportiva Benito JuÇ­rez, y la entrada es totalmente gratuita. Hay juegos y sorpresas, y las niÇñas y niÇños podrÇ­n aprender mÇ­s sobre la #autoprotecciÇün.",,,,3,"['https://pbs.twimg.com/media/FeaQ0cEVEAASdy2?format=jpg&name=small', 'https://pbs.twimg.com/media/FeaQ0cEUcAEaMRG?format=jpg&name=small']",https://twitter.com/lupeosorno/status/1578107956931006476
3029,Canal 44,@CANAL44TV,2022-10-06T14:05:54.000Z,"Canal 44
@CANAL44TV
¶ú
6 oct. 2022","Los apartalugares son un problema de cada aÇño en las fiesta de octubre, practica que se da desde las 5 de la maÇñana. Los costos estÇ­n desde los $40 y hasta los $250 cerca del Auditorio Benito JuÇ­rez y el palenque. 
@pablotoledo1981
  se encuentra en la zona con los detalles.",Ğ?Ï?,5,9,12,['https://pbs.twimg.com/amplify_video_thumb/1578021009487458305/img/s4pS4XNwSTSWHoRF.jpg'],https://twitter.com/CANAL44TV/status/1578023747952336897
3030,EjeCentral,@EjeCentral,2022-10-06T03:41:00.000Z,"EjeCentral
@EjeCentral
¶ú
5 oct. 2022","#Marina | De esta forma, las labores de vigilancia, inspecciÇün, apoyo y control en el aeropuerto Benito JuÇ­rez fueron reforzadas por los mil 500 elementos navales | https://bit.ly/3SWXTf9",Ğ??ï,1,4,5,['https://pbs.twimg.com/media/FeUzamZXkAAtUJc?format=jpg&name=small'],https://twitter.com/EjeCentral/status/1577866485837402112
3031,PÇ­vel Palacios ChÇ­vez,@ppavel77,2022-10-06T15:17:39.000Z,"PÇ­vel Palacios ChÇ­vez
@ppavel77
¶ú
6 oct. 2022","#FelizJueves Damos la bienvenida a 6 jÇüvenes del sÇ¸ptimo semestre de la carrera de IngenierÇğa en Desarrollo Regional Sustentable de la Universidad para el Bienestar Benito JuÇ­rez, Tlacolula #Oaxaca, quienes realizarÇ­n su servicio social en la 
@CONANP_mx
 @adanmexic",,,3,10,['https://pbs.twimg.com/media/FeZUp7oX0AAMBe4?format=jpg&name=small'],https://twitter.com/ppavel77/status/1578041805106446336
3032,Hugo GutiÇ¸rrez Maldonado,@HGutierrez_M,2022-10-06T15:22:26.000Z,"Hugo GutiÇ¸rrez Maldonado
@HGutierrez_M
¶ú
6 oct. 2022","En el marco de la Macro Feria Infantil Aprendo a Cuidarme organizada por 
@PCEstatalVer
, recuerda que estaremos ubicados al interior de la Unidad Deportiva Benito JuÇ­rez.",,1,4,12,[],https://twitter.com/HGutierrez_M/status/1578043009995784194
3033,Luis Alberto DÇğaz y Los Noticieristas,@noticieristas,2022-10-06T19:15:30.000Z,"Luis Alberto DÇğaz y Los Noticieristas
@noticieristas
¶ú
6 oct. 2022","#CuliacÇ­n| A causa del mal estado y que esto ha provocado diversas afectaciones a los usuarios, la carretera Benito JuÇ­rez mejor conocida como ƒ??La Costeraƒ?, ya cuenta con mÇ­s de 400 demandas.

#ObservandoEnVivo| 
@Noticierista",Ğ??õ Ğ??ï,,1,5,['https://pbs.twimg.com/card_img/1648463324567457793/uczL5o2y?format=jpg&name=small'],https://twitter.com/noticieristas/status/1578101662610206720
3034,CIC,@Cicmty,2022-10-06T13:06:20.000Z,"CIC
@Cicmty
¶ú
6 oct. 2022","#SemÇ­forosDescompuestos mal sincronizados en Av. CristÇübal ColÇün desde Juan Zuazua hasta Benito JuÇ­rez, Col. TreviÇño #Monterrey vÇğa 
@fagmusiccenter
 cc 
@SEDUSOMonterrey
 X5R37V",Ğ??İ,1,2,2,[],https://twitter.com/Cicmty/status/1578008758982172680
3035,SecretarÇğa de ProtecciÇün Civil de Veracruz,@PCEstatalVer,2022-10-06T15:23:01.000Z,"SecretarÇğa de ProtecciÇün Civil de Veracruz
@PCEstatalVer
¶ú
6 oct. 2022","¶­Ya estamos calentando motores!

 Hoy a las 11:30 horas inauguramos las actividades de la Macro Feria Infantil Aprendo a Cuidarme en MinatitlÇ­n.

 Te esperamos en la Unidad Deportiva Benito JuÇ­rez de la colonia Petrolera, para vivir una experiencia Ç§nica y maravillosa. ",ƒ?? Ğ??ı Ğ?İ§ Ğ?? ƒ?ù,,2,8,['https://pbs.twimg.com/media/FeZV3gAVQAEnE9K?format=jpg&name=small'],https://twitter.com/PCEstatalVer/status/1578043154082635777
3036,Ayto Benito JuÇ­rez,@AytoCancun,2022-10-06T16:10:47.000Z,"Ayto Benito JuÇ­rez
@AytoCancun
¶ú
6 oct. 2022","#EnVivo / XXVI SesiÇün Ordinaria del Honorable Ayuntamiento de Benito JuÇ­rez.
2021 - 2024 #CancÇ§nNosUne",,1,11,6,[],https://twitter.com/AytoCancun/status/1578055174282792961
3037,Foro_TV,@Foro_TV,2022-10-06T15:42:45.000Z,"Foro_TV
@Foro_TV
¶ú
6 oct. 2022","#ReporteVial | Se lleva a cabo un bloqueo por parte de colectivos de trabajadores, sobre Miguel NoreÇña y Plateros en la alcaldÇğa Benito JuÇ­rez. #ExpresoDeLaMaÇñana con 
@AnaOrdonana
 | #SiempreEnVivo | #SiempreContigo | Sigue la seÇñal en vivo por https://nmas.com.mx/foro-tv",,1,5,5,['https://pbs.twimg.com/media/FeZZ3VXWQAANWAk.jpg'],https://twitter.com/Foro_TV/status/1578048119681564673
3038,Dra. Claudia Sheinbaum,@Claudiashein,2022-10-07T23:37:37.000Z,"Dra. Claudia Sheinbaum
@Claudiashein
¶ú
7 oct. 2022","Visitamos la alcaldÇğa Benito JuÇ­rez como parte del #4toinforme, ahÇğ recordamos que es fundamental reducir desigualdades, terminar con el clasismo y la discriminaciÇün. ¶­Esta es una ciudad de derechos!

#HonestidadQueDaResultados",,163,354,942,['https://pbs.twimg.com/ext_tw_video_thumb/1578529575109214208/pu/img/AsLlOSIBxzyUU9ca.jpg'],https://twitter.com/Claudiashein/status/1578530011803369477
3039,Diego GermÇ­n Beringuer,@BeringuerGerman,2022-10-07T21:21:03.000Z,"Diego GermÇ­n Beringuer
@BeringuerGerman
¶ú
7 oct. 2022",Bendita agua esperemos q siga mucho mÇ­s  #Benito JuÇ­rez,Ğ??¦ Ğ??¦,5,11,111,['https://pbs.twimg.com/media/FefxZU1XwAMi2CR?format=jpg&name=small'],https://twitter.com/BeringuerGerman/status/1578495645081796608
3040,gloria bernardi,@amilindaheidi,2022-10-07T06:48:19.000Z,"gloria bernardi
@amilindaheidi
¶ú
7 oct. 2022",Se perdiÇü en la colonia Benito JuÇ­rez compartan porfavor recompensa ,Ğ?? Ğ?? Ğ??,1,60,40,['https://pbs.twimg.com/media/Fecpq5eVIAEOKAq?format=jpg&name=900x900'],https://twitter.com/amilindaheidi/status/1578276012789534720
3041,SEDATU MÇ¸xico,@SEDATU_mx,2022-10-07T00:02:00.000Z,"SEDATU MÇ¸xico
@SEDATU_mx
¶ú
6 oct. 2022","Compartimos algunas imÇ­genes de la transformaciÇün en Benito JuÇ­rez, Quintana Roo, donde se realizaron seis obras de #MejormientoUrbano, entre ellas el Centro de Desarrollo Comunitario, mercado y Parque de la Unidad.

Las obras benefician a mÇ­s de 425 mil personas.

#CancÇ§nLate",ƒÏ,1,28,87,"['https://pbs.twimg.com/media/FeaS6a-VQAEDCzK?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FeaS6bAVQAAIirT?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FeaS6bBVEAAXh0K?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FeaS6a_VQAA8o2D?format=jpg&name=360x360']",https://twitter.com/SEDATU_mx/status/1578173760989007874
3042,Montserrat HernÇ­ndez,@Montsecirri,2022-10-07T02:15:41.000Z,"Montserrat HernÇ­ndez
@Montsecirri
¶ú
6 oct. 2022","Hay proyecto, hay perfil. #ElJefeTaboada 
La #CDMX merece ser gobernada por gente capaz y comprometida. Porque el modelo exitoso que tenemos en Benito JuÇ­rez se debe de replicar en todas las AlcaldÇğas. Las y los capitalinos merecemos vivir #BienYBenito",Ğ??æ,,11,18,[],https://twitter.com/Montsecirri/status/1578207403014864898
3043,Montserrat HernÇ­ndez,@Montsecirri,2022-10-07T03:04:03.000Z,"Montserrat HernÇ­ndez
@Montsecirri
¶ú
6 oct. 2022","La estrategia de seguridad del #ElJefeTaboada ha posicionado a la AlcaldÇğa Benito JuÇ­rez como la mÇ­s segura de la CDMX, apostÇ­ndole a la dignificaciÇün policiaca de la policÇğa civil, se han visto mÇ­s y mejores resultados. Sin duda esto se debe de replicar en toda la CDMX",Ğ??æ,,3,13,[],https://twitter.com/Montsecirri/status/1578219577443508224
3044,Ğ?«Ğ??Ğ?Ğ?? Ğ?ıĞ??Ğ??Ğ??Ğ??Ğ??ŞŸĞ??,@Garduno1970,2022-10-07T04:36:22.000Z,"Ğ?«Ğ??Ğ?Ğ?? Ğ?ıĞ??Ğ??Ğ??Ğ??Ğ??ŞŸĞ??
@Garduno1970
¶ú
6 oct. 2022","Respondiendo a 
@mario_dico50
 @SE_mx
 y 2 mÇ­s",Ğ?Ï?,,1,15,[],https://twitter.com/Garduno1970/status/1578242808695033861
3045,Elizabeth Rivas,@Elizabe06405044,2022-10-07T07:29:28.000Z,"Elizabeth Rivas
@Elizabe06405044
¶ú
7 oct. 2022","En respuesta a 
@Pajaropolitico
 y 
@cuauhtemocb10",,,2,4,[],https://twitter.com/Elizabe06405044/status/1578286368517943296
3046,RubÇ¸n,@MeDicenRub,2022-10-07T01:23:00.000Z,"RubÇ¸n
@MeDicenRub
¶ú
6 oct. 2022","Conozco y confÇğo en el trabajo de 
@STaboadaMx
. 
Benito JuÇ­rez habla por sÇğ sola, y ahora, la #CDMX puede tener la oportunidad de ser un espacio de seguridad, de movilidad, de vanguardia y de verdadera innovaciÇün. 
Con #ElJefeTaboada #SÇğHayDeOtra para la CDMX.",,1,14,33,"['https://pbs.twimg.com/media/FebfNTKXwAAER0d?format=jpg&name=small', 'https://pbs.twimg.com/media/FebfNTKWYAA3iwD?format=jpg&name=small']",https://twitter.com/MeDicenRub/status/1578194144886894593
3047,CDMX 4T REMASTERIZADO,@rperez40511,2022-10-07T21:37:17.000Z,"CDMX 4T REMASTERIZADO
@rperez40511
¶ú
7 oct. 2022","En respuesta a 
@Consuelolvare11
 @AlejandroRamhe
 y 
@ImeldaCruzLope1",ƒ??,2,4,5,[],https://twitter.com/rperez40511/status/1578499730018947073
3048,Gerardo Vieyra,@gevieyra,2022-10-07T12:59:57.000Z,"Gerardo Vieyra
@gevieyra
¶ú
7 oct. 2022","Respondiendo a 
@TerrorRestMX
 @cmexicana
 y 3 mÇ­s",Ğ??? Ğ???,,3,6,"['https://pbs.twimg.com/media/Fed-u2wXwAA5_5P?format=jpg&name=small', 'https://pbs.twimg.com/media/Fed-u2yWYAk2Gvg?format=jpg&name=small']",https://twitter.com/gevieyra/status/1578369541024800768
3049,Planet Youth GTO,@PlanetYouthGTO,2022-10-07T20:17:38.000Z,"Planet Youth GTO
@PlanetYouthGTO
¶ú
7 oct. 2022",En la comunidad La Huerta se llevÇü con Ç¸xito la firma de #AcuerdoParental con madres y padres de familia en instalaciones de la Esc. Benito JuÇ­rez. Las estrategias de prevenciÇün y el trabajo comunitario continÇ§an para mejorar las condiciones de las NNA #Sanfelipenses.,,,5,17,"['https://pbs.twimg.com/media/Fefi3EoXoAE-RjB?format=jpg&name=small', 'https://pbs.twimg.com/media/Fefi3EoXgAcXY-c?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fefi3EqWQAE50hP?format=jpg&name=360x360']",https://twitter.com/PlanetYouthGTO/status/1578479684207403016
3050,soccergol,@soccergol4,2022-10-07T05:30:18.000Z,"soccergol
@soccergol4
¶ú
7 oct. 2022","Respondiendo a @agntKnckOutCero 
@evilscrat
 y 45 mÇ­s",Ğ?Ï? Ğ?Ï? Ğ?Ï?,1,,3,[],https://twitter.com/soccergol4/status/1578256383052595201
3051,Pedro Cruz,@petercruzmtz,2022-10-07T06:06:51.000Z,"Pedro Cruz
@petercruzmtz
¶ú
7 oct. 2022","En respuesta a 
@JayRomero
 @MyNameIsChale
 y 
@jaimemaussan1",Ğ??¾,,,2,[],https://twitter.com/petercruzmtz/status/1578265580167057408
3052,Mijailovich AMLOvsky,@mbalda16,2022-10-07T17:20:15.000Z,"Mijailovich AMLOvsky
@mbalda16
¶ú
7 oct. 2022","En respuesta a 
@STaboadaMx",Ğ?ü,,2,10,[],https://twitter.com/mbalda16/status/1578435047689924608
3053,paracomentarse,@ParaComentarse,2022-10-07T20:36:45.000Z,"paracomentarse
@ParaComentarse
¶ú
7 oct. 2022","IniciarÇ­n las Obras de RemodelaciÇün del ƒ??Pirataƒ?? y del Auditorio Benito JuÇ­rez.
HabrÇ­ FÇ§tbol de 
@LigaMXExpansion
 y regresan los Halcones Rojos.
AsÇğ lo ConfirmÇü 
@JoseLimaFranco
 Nota por 
@yadimota
 
 https://shar.es/afcLym 
@ParaComentarse
 #Veracruz",,6,14,23,"['https://pbs.twimg.com/media/FefnDVxXEAAR9_d?format=jpg&name=small', 'https://pbs.twimg.com/media/FefnDVtX0AE57Lb?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FefnEdbWYAcVvlh?format=jpg&name=360x360']",https://twitter.com/ParaComentarse/status/1578484498613735424
3054,desextender,@desextender,2022-10-07T06:17:12.000Z,"desextender
@desextender
¶ú
7 oct. 2022","TE QUIERO HASTA LA LUNA.

En Teatro Benito JuÇ­rez.

Ultimas funciones. 

Vi 20h
Sa 19h
Do 18h

- Hoy siento el dolor, de no estar cerca de ti...-

ENCANTADORA, DE ESAS OBRAS QUE HAY QUE CONOCER Y REVISITAR. BELLEZA.

#dondeir #quehacer #cdmx #Teatro #cultura #arte",Ğ??? Ğ??? Ğ??? Ğ??ô Ğ?¦ï ƒ?ñ,1,1,2,['https://pbs.twimg.com/media/FecijOlXkAEO3I6?format=jpg&name=small'],https://twitter.com/desextender/status/1578268185261838337
3055,Fundasida MÇ¸xico,@FundasidaMexico,2022-10-07T23:49:40.000Z,"Fundasida MÇ¸xico
@FundasidaMexico
¶ú
7 oct. 2022","Te invitamos a esta charla presencial gratuita: higiene de columna este sÇ­bado 29 de Octubre a las 11 hrs, solo debes acudir a nuestras instalaciones y listo.#fisioterapia #fisioterapeuta #fisioterapiadeportiva
Calle 19, NÇ§m 75, colonia San Pedro de los Pinos, Benito JuÇ­rez. CDMX",,,1,6,['https://pbs.twimg.com/media/FegTaghWQAEU7OX?format=png&name=small'],https://twitter.com/FundasidaMexico/status/1578533046436782080
3056,juan pablo gonzÇ­lez,@jpgonzalez06,2022-10-07T00:43:48.000Z,"juan pablo gonzÇ­lez
@jpgonzalez06
¶ú
6 oct. 2022","@CFE_Contigo
 @CFEmx
 de su con transformador quÇ¸ explotÇü en calle la morena entreMonte AlbÇ­n y Mitla Col. Narvarte Oriente, Alc. Benito JuÇ­rez",,3,6,10,['https://pbs.twimg.com/ext_tw_video_thumb/1578184212829577217/pu/img/kdKVCvP_Yuu5b_yW.jpg'],https://twitter.com/jpgonzalez06/status/1578184281678938112
3057,Mike PeÇñaflor,@MiguelPenaflor,2022-10-07T03:54:04.000Z,"Mike PeÇñaflor
@MiguelPenaflor
¶ú
6 oct. 2022","En respuesta a 
@STaboadaMx",,12,15,59,['https://pbs.twimg.com/media/FecByX1XkAEoguh?format=jpg&name=small'],https://twitter.com/MiguelPenaflor/status/1578232161714507778
3058,Sofy Valdivia,@sofyvaldivia,2022-10-07T19:29:23.000Z,"Sofy Valdivia
@sofyvaldivia
¶ú
7 oct. 2022"," La familia de niÇña desaparecida en Huajuapan circulÇü un video donde se observa cÇümo se la llevan. 

NOMBRE: ALINNE ANDREA RENDÇ?N ESPINOZA.  
EDAD: 12 AÇ?OS.
FUE VISTA POR Ç?LTIMA VEZ en la esquina de la Secundaria Benito JuÇ­rez de Huajuapan.",ƒ?? Ğ??§,1,34,11,['https://pbs.twimg.com/ext_tw_video_thumb/1578467492275666944/pu/img/6ORM4o3IOZ8kL7f7.jpg'],https://twitter.com/sofyvaldivia/status/1578467542988861440
3059,Carlos Manuel Merino Campos,@cmmerino,2022-10-07T00:54:47.000Z,"Carlos Manuel Merino Campos
@cmmerino
¶ú
6 oct. 2022","ƒ?? La pavimentaciÇün con concreto hidrÇ­ulico de las calles Ignacio RayÇün y Benito JuÇ­rez de la cabecera municipal.
ƒ?? La 2da. Etapa del Plantel Comalcalco del 
@ConalepTabasco
.",,1,14,27,"['https://pbs.twimg.com/media/FebYwAFWQAEDDzj?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FebYv_DWQAQDs5E?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FebYv--WQAAe39v?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FebYv_EXEAAT6h3?format=jpg&name=360x360']",https://twitter.com/cmmerino/status/1578187045096128512
3060,SecretarÇğa de ContralorÇğa,@ContraloriaGro,2022-10-07T20:07:41.000Z,"SecretarÇğa de ContralorÇğa
@ContraloriaGro
¶ú
7 oct. 2022","#GobiernoDeTerritorio es hacer difusiÇün en la convocatoria del Concurso Estatal de Dibujo Infantil, denominado ƒ??ƒ??Dibujando la TransformaciÇün de Guerreroƒ? y ƒ??ƒ??capturando la TransformaciÇün de Guerreroƒ? en el municipio de Benito JuÇ­rez. Acudiendo de Preparatoria No. 23.",,,2,16,['https://pbs.twimg.com/media/FefgoYOUAAADMCe?format=jpg&name=small'],https://twitter.com/ContraloriaGro/status/1578477182619246594
3061,TONY PUIG,@AntonioPuigC,2022-10-07T02:37:33.000Z,"TONY PUIG
@AntonioPuigC
¶ú
6 oct. 2022","El gran trabajo de #ElJefeTaboada y la estrategia de 
@BlindarBJ
 es la gran prueba de que se puede lograr buenos resultados de seguridad sin sacar al ejÇ¸rcito a las calles. Por eso Benito JuÇ­rez se mantiene a la cabeza de las alcaldÇğas mÇ­s seguras de la CDMX.",,,2,8,['https://pbs.twimg.com/media/FebwReJUcAEZsTp?format=jpg&name=small'],https://twitter.com/AntonioPuigC/status/1578212907900207104
3062,XEGL La Nuestra,@XEGL1270,2022-10-07T23:05:32.000Z,"XEGL La Nuestra
@XEGL1270
¶ú
7 oct. 2022","#ATENCIÇ?N | Alerta alcalde Benito JuÇ­rez de posible epidemia de #poliomelitis 
Florentino Juscacamea, que la poliomelitis estÇ­ afectando a menores de 5 aÇños, por lo que estÇ­n a la espera de la visita al municipio, del Dr. JosÇ¸ Luis AlomÇğa, titular de 
@ssaludsonora
 @gobiernosonora",,,12,10,['https://pbs.twimg.com/ext_tw_video_thumb/1578521792561311745/pu/img/h-KfzVYHM3wjk7JE.jpg'],https://twitter.com/XEGL1270/status/1578521939047378945
3063,Mario Hernandez,@mariohe88323387,2022-10-07T03:02:22.000Z,"Mario Hernandez
@mariohe88323387
¶ú
6 oct. 2022","En respuesta a 
@PFifiona",,,,2,[],https://twitter.com/mariohe88323387/status/1578219150983548929
3064,Potrillo en LeÇün,@Potrillo_leon,2022-10-07T20:15:02.000Z,"Potrillo en LeÇün
@Potrillo_leon
¶ú
7 oct. 2022","En respuesta a 
@GMonroyEnergy",,1,,5,[],https://twitter.com/Potrillo_leon/status/1578479033137758209
3065,NMÇ­s Puebla,@nmaspuebla,2022-10-07T21:30:00.000Z,"NMÇ­s Puebla
@nmaspuebla
¶ú
7 oct. 2022","#ReporteNMÇ­s

#Puebla |  Enormes y peligrosos baches sobre la avenida 33 poniente entre la 27 y 29 sur de la colonia Benito JuÇ­rez.  

TerminaciÇün: 5064 cc 
@PueblaAyto
 @InfraPue
@Servicios_Pub",Ğ??½ Ğ??ï Ğ??ı,1,1,4,[],https://twitter.com/nmaspuebla/status/1578497896361693189
3066,Becas Benito JuÇ­rez Tamaulipas,@BBBJ_Tamaulipas,2022-10-07T01:30:00.000Z,"Becas Benito JuÇ­rez Tamaulipas
@BBBJ_Tamaulipas
¶ú
6 oct. 2022","Beneficiaria o beneficiario de la Beca para el Bienestar Benito JuÇ­rez de EducaciÇün Superior #JÇüvenesEscribiendoElFuturo
 conoce cÇümo se realizan los pagos y mÇ­s detalles sobre el programa.
Entra a  http://bit.ly/JÇüvenesEscribi3venesEscribiendoElFuturoƒ?İ",Ğ??? Ğ???,,,5,['https://pbs.twimg.com/media/FeKOCrwWQAAzi9V?format=png&name=small'],https://twitter.com/BBBJ_Tamaulipas/status/1578195908944068610
3067,J. Pablo,@JuanpaCastaeda,2022-10-07T03:58:08.000Z,"J. Pablo
@JuanpaCastaeda
¶ú
6 oct. 2022","En respuesta a 
@STaboadaMx",,1,1,12,[],https://twitter.com/JuanpaCastaeda/status/1578233187108622337
3068,Observatorio SÇğsmico MeteorolÇügico de la CDMX,@OSMCDMX,2022-10-07T00:52:13.000Z,"Observatorio SÇğsmico MeteorolÇügico de la CDMX
@OSMCDMX
¶ú
6 oct. 2022"," Advertencia MeteorolÇügica 

Se activa alerta NARANJA  por persistencia de lluvias fuertes en las demarcaciones de Azcapotzalco, Benito JuÇ­rez, CoyoacÇ­n, CuauhtÇ¸moc, Iztacalco, Iztapalapa, Miguel Hidalgo y TlÇ­huac.",ƒ?? ƒ?? Ğ??ÿ,1,5,17,[],https://twitter.com/OSMCDMX/status/1578186399102029825
