,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
10104,Vialidad Bs. As.,@VialidadBA,2021-11-09T11:44:55.000Z,"Vialidad Bs. As.
@VialidadBA
∂˙
9 nov. 2021","#Ruta86 tramo  Laprida-Limite con Benito Juarez personal de Zona IX Azul de 
@VialidadBA
 realiza trabajos.  Circular con precauci«¸n.
@MInfraPBA
 @provincia1270",,,1,6,[],https://twitter.com/VialidadBA/status/1458037884150337539
10105,Amnist«a Int. M«∏xico,@amnistiamexico,2021-11-09T17:20:44.000Z,"Amnist«a Int. M«∏xico
@amnistiamexico
∂˙
9 nov. 2021"," A 1 a«Òo de la represi«¸n de la protesta en #Canc«ßn #9N donde hubo uso excesivo de la fuerza y armas letales, hacemos un llamado a las autoridades de Benito Ju«≠rez 
@MaraLezama
 para respetar el derecho de libertad a la reuni«¸n pac«fica y de expresi«¸n. #EstaremosVigilando",–??Ô,,9,38,['https://pbs.twimg.com/media/FDxKl9NX0AcbER9?format=jpg&name=small'],https://twitter.com/amnistiamexico/status/1458122398176251909
10106,Tr«≠nsito de Canc«ßn,@TransitoBJ,2021-11-09T00:52:33.000Z,"Tr«≠nsito de Canc«ßn
@TransitoBJ
∂˙
8 nov. 2021","La Direcci«¸n de Tr«≠nsito informa:

Se abre la vialidad en avenida Tulum en el carril con direcci«¸n de avenida Uxmal a avenida Cob«≠, oficiales mantienen un dispositivo de seguridad vial frente al H. Ayuntamiento de Benito Ju«≠rez.  

#ServiryProteger",–???,,1,6,['https://pbs.twimg.com/media/FDtoVBoX0AIGdcv?format=jpg&name=small'],https://twitter.com/TransitoBJ/status/1457873711466491907
10107,Arno,@Clionautica,2021-11-09T18:33:40.000Z,"Arno
@Clionautica
∂˙
9 nov. 2021","A su antepasado le rebanaron la planta de los pies por sublevarse contra Benito Ju«≠rez y a ella la despidieron por volar en un avi«¸n privado. 
∂≠C«¸mo cambia la vida!",–?Æ?,4,11,47,['https://pbs.twimg.com/profile_images/1630674108538056704/vQAd2iOK_normal.jpg'],https://twitter.com/Clionautica/status/1458140750328127492
10108,SEP Hidalgo,@SEPHidalgo,2021-11-09T19:45:00.000Z,"SEP Hidalgo
@SEPHidalgo
∂˙
9 nov. 2021"," Estudiantes de Educaci«¸n Media Superior y Educaci«¸n Superior que son beneficiarios de las Becas Benito Ju«≠rez y de las #BecasMiguelHidalgo, ∂≠No se dejen enga«Òar!.",É?ˇ,,2,4,['https://pbs.twimg.com/media/FBdHzrvWUAkbbIO?format=jpg&name=small'],https://twitter.com/SEPHidalgo/status/1458158700871524358
10109,FC Ju«≠rez Femenil,@FemenilFcJuarez,2021-11-09T00:01:00.000Z,"FC Ju«≠rez Femenil
@FemenilFcJuarez
∂˙
8 nov. 2021","Bravas sale esta noche con el uniforme  Rojo 

 HOY 
 8:15 pm | Hora Ciudad Ju«≠rez
  Universitario Ol«mpico Benito Ju«≠rez
 
@TUDNMEX
 @ClubPueblaFem
 

#M«≠sBravasQueNunca ",É?≠ –??? Éè¯ –?è? –??ß –??? –??? –??œ,,3,16,['https://pbs.twimg.com/media/FDsTvAlaUAM3yx0?format=jpg&name=small'],https://twitter.com/FemenilFcJuarez/status/1457860737787781122
10110,Amnist«a Int. M«∏xico,@amnistiamexico,2021-11-09T02:00:08.000Z,"Amnist«a Int. M«∏xico
@amnistiamexico
∂˙
8 nov. 2021","Hoy nuestra DE, 
@EdithFerreto
, nuestra Jefa de Unidad de DDHH, @Norma_GoBen, y Wendy Galarza se reunieron con 
@MaraLezama
, pdta. mpal. de Benito Ju«≠rez, para externar nuestra preocupaci«¸n porque las v«ctimas #9N a«ßn no acceden a verdad, justicia ni reparaci«¸n. #Canc«ßn",,1,3,9,"['https://pbs.twimg.com/media/FDt320cXEAYS29P?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FDt33AuWQAQr6xr?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FDt33ZmXoAIInrb?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FDt34olWQAAbbDH?format=jpg&name=360x360']",https://twitter.com/amnistiamexico/status/1457890721265078279
10111,Agust«n Lozano,@tinlozano1,2021-11-09T17:29:50.000Z,"Agust«n Lozano
@tinlozano1
∂˙
9 nov. 2021","#MexicoUNSC | ""Este hombre es quien nos ense«Ò«¸ el camino con est«≠ frase (Entre los individuos como entre las naciones el respeto al derecho ajeno es la paz), aqu« tengo de gu«a al mejor presidente un ind«gena zapoteco, Benito Ju«≠rez Garc«a"", declar«¸ 
@lopezobrador_
 @Notimex",,,18,8,['https://pbs.twimg.com/ext_tw_video_thumb/1458124450243612673/pu/img/XiM733c4AGvqHHTv.jpg'],https://twitter.com/tinlozano1/status/1458124686743654400
10112,futfemenilmx,@futfemenilmx,2021-11-09T05:25:32.000Z,"futfemenilmx
@futfemenilmx
∂˙
8 nov. 2021","∂≠Gan«¸ la Franja en la frontera!

El conjunto de Puebla se queda con los 3 puntos en el O. Benito Ju«≠rez

Para las Bravas anot«¸ Perla Navarrete
Los goles visitantes fueron a cuenta de Estefany Hern«≠ndez y Jessica Tenorio",,,,8,['https://pbs.twimg.com/media/FDul46XXIAItlJn?format=jpg&name=small'],https://twitter.com/futfemenilmx/status/1457942411364245505
10113,Alejandro Garza,@AGarza2021,2021-11-09T23:20:00.000Z,"Alejandro Garza
@AGarza2021
∂˙
9 nov. 2021","""Este hombre es quien nos ense«Ò«¸ el camino"", se«Òala el presidente 
@lopezobrador_
 frente a un cuadro de Benito Ju«≠rez en la 
@ONU_es
, y recuerda la frase ""Entre los individuos como entre las naciones, el respeto al derecho ajeno es la paz"". 
@Notimex_TV
 @Notimex",,,,1,[],https://twitter.com/AGarza2021/status/1458212807388930058
10114,Procuradur«a Agraria,@PAgraria,2021-11-09T19:30:00.000Z,"Procuradur«a Agraria
@PAgraria
∂˙
9 nov. 2021","La #Procuradur«aAgraria en #Tlaxcala particip«¸ en la asamblea de elecci«¸n de «?rganos de Representaci«¸n y Vigilancia en el ejido Benito Ju«≠rez, municipio Huamantla.",,,6,7,"['https://pbs.twimg.com/media/FDxkVsTXEAIrK_m?format=jpg&name=small', 'https://pbs.twimg.com/media/FDxkVsTXIAQycPQ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FDxkVsWXIAguEwM?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FDxkVsSXEAUxCKB?format=jpg&name=360x360']",https://twitter.com/PAgraria/status/1458154928111689732
10115,Vialidad Bs. As.,@VialidadBA,2021-11-09T14:49:28.000Z,"Vialidad Bs. As.
@VialidadBA
∂˙
9 nov. 2021","#Ruta74 tramo #Ruta30 - Deslinde Benito Ju«≠rez personal de Zona X Mar del Plata de 
@VialidadBA
 realiza tareas de desmalezado en banquina. Circular con precauci«¸n.
@MInfraPBA
 @provincia1270",,,,2,[],https://twitter.com/VialidadBA/status/1458084326709637133
10116,Nayeli Meza Orozco,@nayeli__meza,2021-11-09T13:23:04.000Z,"Nayeli Meza Orozco
@nayeli__meza
∂˙
9 nov. 2021","  A las 9:00 a. m. (hora CDMX) 
@lopezobrador_
 participar«≠ en el Consejo de Seguridad de la #ONU y se reunir«≠ con el secretario general, Ant«¸nio Guterres.

Despu«∏s har«≠ guardia de honor en el monumento a Benito Ju«≠rez y dejar«≠ un mensaje grabado para la comunidad migrante.",–??´,,1,2,[],https://twitter.com/nayeli__meza/status/1458062586092703750
10117,Diario de M«∏xico,@ddmexico,2021-11-09T17:47:02.000Z,"Diario de M«∏xico
@ddmexico
∂˙
9 nov. 2021","#CDMX #Clima #aeropuerto #AICM
El Aeropuerto Internacional Benito Ju«≠rez anunci«¸ cambios en algunos vuelos, debido al banco de niebla que se present«¸ 
#DiariodeMexico",–??Ô É??,,4,4,[],https://twitter.com/ddmexico/status/1458129013050728449
10118,Protecci«¸n Civil Canc«ßn,@PCivilCancun,2021-11-09T14:24:35.000Z,"Protecci«¸n Civil Canc«ßn
@PCivilCancun
∂˙
9 nov. 2021","Benito Ju«≠rez | parcialmente medio nublado a despejado, con escasas probabilidad lluvias, temperaturas frescas a calurosas durante el d«a, viento de componente norte variando al noreste variando al norte de 20 a 30 kph., con rachas ocasionales m«≠s fuertes.",,,3,14,['https://pbs.twimg.com/media/FDwiRYIWEAwD3LY?format=jpg&name=small'],https://twitter.com/PCivilCancun/status/1458078067205853188
10119,–ù?Å–ù??–ù??«¸–ù??–ù??–ù??–ù?? –ù?Ó–ù??–ù??–ù??–ù??–ù??–ù??,@taller2006,2021-11-09T00:17:59.000Z,"–ù?Å–ù??–ù??«¸–ù??–ù??–ù??–ù?? –ù?Ó–ù??–ù??–ù??–ù??–ù??–ù??
@taller2006
∂˙
8 nov. 2021","Para nada resulta extra«Òo que las autoridades emanadas del PAN sean corruptas. Este es el caso del Alcalde de Benito Ju«≠rez en la CDMAX, 
@STaboadaMx
. 
Quien fue demandado por opacidad al tratar de aplicar 60 millones del presupuesto.

https://cronica.com.mx/metropoli/acusan-taboada-meter-oscurito-60-millones-pesos.html?fbclid=IwAR2Wz9NY-Cl8ygP6K7VXk904-js0LNI3HnSzy0GxAvWurA9HIX9VFBwBr2oÉ?›",,,4,6,['https://pbs.twimg.com/media/FDtfjanVUAEVQDL?format=png&name=small'],https://twitter.com/taller2006/status/1457865012169428998
10120,OVIAL_SSCCDMX,@OVIALCDMX,2021-11-09T09:17:05.000Z,"OVIAL_SSCCDMX
@OVIALCDMX
∂˙
9 nov. 2021","03:16 #Precauci«¸nVial por obras de mantenimiento, permanece afectada la circulaci«¸n de Circuito Interior e Insurgentes a la altura del Deprimido Mixcoac al Oriente, alcald«a Benito Ju«≠rez. #AlternativaVial carriles laterales de Circuito Interior.",,,,6,['https://pbs.twimg.com/ext_tw_video_thumb/1458000561282891778/pu/img/GC67F6nGvQdbMxpV.jpg'],https://twitter.com/OVIALCDMX/status/1458000682628358149
10121,Club Puebla Femenil,@ClubPueblaFem,2021-11-09T04:45:45.000Z,"Club Puebla Femenil
@ClubPueblaFem
∂˙
8 nov. 2021","67' El Profe Cacho manda su primer cambio al  Benito Ju«≠rez

 
@MariamC23327831
 
 @piliacevesg
 

RT si la  pone el tercero de #LaFranjaQueNosUne",–??´ –?è? É™? É?≠ –??´,,,14,[],https://twitter.com/ClubPueblaFem/status/1457932396376903688
10122,Ayto Benito Ju«≠rez,@AytoCancun,2021-11-09T00:15:54.000Z,"Ayto Benito Ju«≠rez
@AytoCancun
∂˙
8 nov. 2021","La Presidenta Municipal 
@MaraLezama
 participo en el 25 aniversario de la Asociaci«¸n Civil É??Pro Ni«Òos ExcepcionalesÉ?ù, en el gobierno de Benito Ju«≠rez trabajaremos de la mano con la sociedad civil para mejorar la calidad de vida de la poblaci«¸n vulnerable,",,2,3,10,['https://pbs.twimg.com/media/FDtgBluX0AkKw91?format=jpg&name=small'],https://twitter.com/AytoCancun/status/1457864489144029185
10123,Radio Turquesa,@radioturquesa,2021-11-09T01:07:42.000Z,"Radio Turquesa
@radioturquesa
∂˙
8 nov. 2021","#Cancun #9Nov I Concluye en paz manifestaci«¸n de #Feministas en Benito Juarez, las #Mujeres solamente realizaron pintas en los mamparos met«≠licos instalados para proteger el inmueble",,,2,3,[],https://twitter.com/radioturquesa/status/1457877524994793473
10124,Universidad de Guadalajara,@udg_oficial,2021-11-09T00:00:02.000Z,"Universidad de Guadalajara
@udg_oficial
∂˙
8 nov. 2021","Estudiantes del 
@DifundeCUCSH
, si a«ßn no te has vacunado, el pr«¸ximo 10 de noviembre podr«≠s asistir al Auditorio Benito Ju«≠rez por tu primera dosis o la segunda de AstraZeneca y Sinovac. 

Reg«strate en http://mivacuna.salud.gob.mx y comun«cate con la Coordinaci«¸n de tu carrera. ",–???,,,10,['https://pbs.twimg.com/media/FDsCemvXIAM_h6u?format=jpg&name=small'],https://twitter.com/udg_oficial/status/1457860493314445314
10125,H«∏ctor Su«≠rez Gom«s,@PelonGomis,2021-11-10T16:41:42.000Z,"H«∏ctor Su«≠rez Gom«s
@PelonGomis
∂˙
10 nov. 2021","∂≠Esdeke el Empire State se ilumin«¸ de verde y rojo, ∂≠obviamente es por la aparici«¸n del Benito Ju«≠rez wannabe en Niuyor!

Mascotas amaestradas, les urge: tantito ingl«∏s, tantito sentido com«ßn y m«≠s de una neurona habitando en su cerebro. ",–??? –?œú,365,1.213,5.031,['https://pbs.twimg.com/media/FD2LPm_XIAcW3wf?format=jpg&name=small'],https://twitter.com/PelonGomis/status/1458474962487025666
10126,H«∏ctor Su«≠rez Gom«s,@PelonGomis,2021-11-10T11:21:42.000Z,"H«∏ctor Su«≠rez Gom«s
@PelonGomis
∂˙
10 nov. 2021","Las mascotas amaestradas a la caza de todo aquel que no apoye a su Benito Ju«≠rez wannabe.
∂®Qu«∏ no est«≠n haciendo historia y transformando M«∏xico?
Su esencia los vence y terminan siendo lo que siempre han sido y seguir«≠n siendo: ∂≠acomplejados y resentidos! ",–???,288,690,3.692,[],https://twitter.com/PelonGomis/status/1458394432143826946
10127,"Caf«∏ ""Zapata Vive""",@Cafe_ZapataVive,2021-11-10T22:28:18.000Z,"Caf«∏ ""Zapata Vive""
@Cafe_ZapataVive
∂˙
10 nov. 2021","#ForoGlobal
É??LA LUCHA ZAPATISTAÉ?ù
«ßnica opci«¸n de vida frente al despojo de un mundo globalizado 
17 y 18 de Noviembre, 11:00 Hrs. Casa de los Pueblos y Comunidades Ind«genas É??Samir Flores SoberanesÉ?ù Ubicada en Av. M«∏xico-Coyoac«≠n 343, Col. Xoco. Benito Ju«≠rez.",,,9,14,['https://pbs.twimg.com/media/FD3akpBVgAMj3Xg?format=jpg&name=900x900'],https://twitter.com/Cafe_ZapataVive/status/1458562185261617152
10128,Jorge Sanen,@jorge_sanen,2021-11-10T20:06:25.000Z,"Jorge Sanen
@jorge_sanen
∂˙
10 nov. 2021","Reuni«¸n de trabajo con el Instituto Municipal de Desarrollo Administrativo e Innovaci«¸n y con la Unidad de Transparencia, Acceso a la Informaci«¸n P«ßblica y Protecci«¸n de Datos Personales del Municipio de Benito Ju«≠rez.
#JusticiaSocialCancun",,1,3,6,['https://pbs.twimg.com/media/FD26GBqXsAICrlt?format=jpg&name=small'],https://twitter.com/jorge_sanen/status/1458526479290179596
10129,Luis Negrazzo,@LuisNegrazzo1,2021-11-10T13:35:06.000Z,"Luis Negrazzo
@LuisNegrazzo1
∂˙
10 nov. 2021","Me pas«∏ de cera para el cabello, parezco Benito Ju«≠rez. ",É?ß –?æß –???,3,,4,[],https://twitter.com/LuisNegrazzo1/status/1458428003516551172
10130,"ENRIQUE QUIJADA, #MexicoLibreVa!",@skyaquaklin,2021-11-10T23:59:50.000Z,"ENRIQUE QUIJADA, #MexicoLibreVa!
@skyaquaklin
∂˙
10 nov. 2021","Respondiendo a 
@MaluMicher
 @AICM_mx
 y 9 m«≠s",,3,33,144,[],https://twitter.com/skyaquaklin/status/1458585219838230531
10131,Alejandro Rodr«guez Dur«≠n,@AlexEtarra,2021-11-10T16:34:56.000Z,"Alejandro Rodr«guez Dur«≠n
@AlexEtarra
∂˙
10 nov. 2021","En respuesta a 
@ChairoNuclear
 @PonchoGutz
 y 
@Tony_RojMx",,6,,67,[],https://twitter.com/AlexEtarra/status/1458473257074495492
10132,@CIB.UPPachuca,@CIB.UPPachuca,2021-11-10T01:49:45.000Z,"@CIB.UPPachuca
@CIB_UPPachuca
∂˙
9 nov. 2021","#NuestraRaz«¸nDeSerT«ß

Estudiantes de Educaci«¸n Media Superior y Educaci«¸n Superior beneficiarios de las Becas Benito Ju«≠rez y de las #BecasMiguelHidalgo

Eviten ser enga«Òados
@SriaAcademica
@UPPlaneacion
@Est_Profesional
@UPPach_Posgrado
@cultura_upp
@UPPachuca",É?ˇ,,3,2,"['https://pbs.twimg.com/profile_images/1612179319065042945/BKL3BDDD_normal.jpg', 'https://pbs.twimg.com/media/FBdHzrvWUAkbbIO?format=jpg&name=small']",https://twitter.com/CIB_UPPachuca/status/1458250495118741512
10133,MR,@markarloff,2021-11-10T22:08:16.000Z,"MR
@markarloff
∂˙
10 nov. 2021","Respondiendo a 
@myrnabl
 @entidad4t
 y 2 m«≠s",–??¯ –??ù,1,1,1,[],https://twitter.com/markarloff/status/1458557142206763013
10134,Maty Lezama Mart«nez,@MatyLezamaMtz,2021-11-10T19:48:28.000Z,"Maty Lezama Mart«nez
@MatyLezamaMtz
∂˙
10 nov. 2021"," Si tienes entre 3 y 17 a«Òos de edad y quieres participar en la Consulta Infantil y Juvenil 2021 del 
@INEMexico
, acude a las casillas instaladas en el 
@ople_Ver
, en:

Benito Ju«≠rez #71.
Fco. Javier Clavijero #188, ambas en la Col. Centro, Xalapa, Ver.

#Moldeatufuturo",–??ç –??ç,,8,17,"['https://pbs.twimg.com/media/FD2Sz5TVQAQsuGj?format=jpg&name=small', 'https://pbs.twimg.com/media/FD2Sz5TVUAEVksW?format=jpg&name=small']",https://twitter.com/MatyLezamaMtz/status/1458521964256006145
10135,Goles Regionales,@GolesRegiOK,2021-11-10T02:10:02.000Z,"Goles Regionales
@GolesRegiOK
∂˙
9 nov. 2021",Juarense de Benito Ju«≠rez y Sporting de Punta Alta ser«≠n los rivales de Hurac«≠n en el Torneo Regional Amateur.,,,,13,[],https://twitter.com/GolesRegiOK/status/1458255596759650309
10136,un hombre con un gato negro,@kinesis_humana,2021-11-10T15:48:54.000Z,"un hombre con un gato negro
@kinesis_humana
∂˙
10 nov. 2021","@UCS_GCDMX
 Favor de retirar veh«culos sobre la banqueta frente a unidad m«∏dica familiar 28 sobre Gabriel Mancera casi esquina con San Borja Del valle alcald«a Benito Ju«≠rez",–??˜ É?? –??˘,2,3,4,['https://pbs.twimg.com/media/FD1_KBEUcAESCNx?format=jpg&name=900x900'],https://twitter.com/kinesis_humana/status/1458461672415236106
10137,Alcald«a de Ahome,@AlcaldiadeAhome,2021-11-10T21:54:04.000Z,"Alcald«a de Ahome
@AlcaldiadeAhome
∂˙
10 nov. 2021","Sorteo Anual de Conscriptos de la Clase ""2003"" y Remisos que solicitaron su pre cartilla militar durante el presente a«Òo. Ser«≠ el domingo 28 de Noviembre en el Auditorio Benito Ju«≠rez de la ciudad deportiva Aurelio Rodr«guez.",,,3,6,"['https://pbs.twimg.com/media/FD3RvuUVcAIBv0p?format=jpg&name=small', 'https://pbs.twimg.com/media/FD3SnXaVQAQhJgk?format=jpg&name=small']",https://twitter.com/AlcaldiadeAhome/status/1458553571138437120
10138,M«¸nica M Salazar S,@mosasu2,2021-11-10T04:28:38.000Z,"M«¸nica M Salazar S
@mosasu2
∂˙
9 nov. 2021","En respuesta a 
@patty_juarez_
 y 
@socioperiodismo",,,1,8,[],https://twitter.com/mosasu2/status/1458290477933993984
10139,Justino Vives,@RobertDiCaprio4,2021-11-10T01:42:02.000Z,"Justino Vives
@RobertDiCaprio4
∂˙
9 nov. 2021","En respuesta a 
@PFifiona",,,,5,[],https://twitter.com/RobertDiCaprio4/status/1458248551163645954
10140,Enrique Alfaro,@EnriqueAlfaroR,2021-11-10T18:08:47.000Z,"Enrique Alfaro
@EnriqueAlfaroR
∂˙
10 nov. 2021","Adem«≠s, si eres parte de los grupos vulnerables y te toca en el auditorio Benito Ju«≠rez, tambi«∏n te puedes poner la de la influenza. Te dejo toda la informaci«¸n que necesitas saber aqu«: http://gobjal.mx/VacunacionJaliscoÉ?› y te recuerdo la p«≠gina para sacar tu cita: https://vacunacion.jalisco.gob.mx.",,4,8,27,"['https://pbs.twimg.com/media/FD2fKCdWUAAvtn2?format=jpg&name=small', 'https://pbs.twimg.com/media/FD2fKC9XoAcXnDh?format=jpg&name=small']",https://twitter.com/EnriqueAlfaroR/status/1458496876689383424
10141,C«≠tedraBenitoJu«≠rez,@CatedraLaicidad,2021-11-10T17:25:40.000Z,"C«≠tedraBenitoJu«≠rez
@CatedraLaicidad
∂˙
10 nov. 2021","#QueNoSeTePase 

Forma parte del Grupo de Trabajo Interinstitucional de la C«≠tedra Extraordinaria É??Benito Ju«≠rezÉ?ù

Recepci«¸n de trabajos: 1 de oct. - 20 de nov.
#Convotaroria 
http://catedra-laicidad.unam.mx/sites/default/files/Convocatoria%202022_0.pdfÉ?›

#Comparte",–??Ω Éù? Éù?,,1,3,['https://pbs.twimg.com/media/FD2VTwvWUAkpJLb?format=jpg&name=small'],https://twitter.com/CatedraLaicidad/status/1458486026641498118
10142,Red de Bibliotecas del Estado de Durango,@redbibdgo,2021-11-10T17:49:24.000Z,"Red de Bibliotecas del Estado de Durango
@redbibdgo
∂˙
10 nov. 2021","Fomento al h«≠bito de la lectura con los mas peques, #Biblioteca Benito Ju«≠rez de Cd. Lerdo Dgo., realizando actividades con ni«Òos y adultos haciendo uso de la ludoteca del  «≠rea infantil
#Cultura #Durango",,,2,3,"['https://pbs.twimg.com/media/FD2ZaWeXIAYQnYZ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FD2ZcnIXEAUUWfV?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FD2ZgkKXEAUR06o?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FD2Zo-8WEAcyf9Y?format=jpg&name=small']",https://twitter.com/redbibdgo/status/1458491997711478788
10143,SEP Hidalgo,@SEPHidalgo,2021-11-10T19:24:20.000Z,"SEP Hidalgo
@SEPHidalgo
∂˙
10 nov. 2021","Las Escuelas #PrimariasGenerales ""Benito Juarez"" y ""Leona Vicario"", Zona 043 en el Sector 05 #Pacula en clases presenciales cuidando protocolos y medidas sanitarias. #RegresoAClases2021",,,10,19,['https://pbs.twimg.com/media/FD2wHm6UcAA4EUK?format=jpg&name=small'],https://twitter.com/SEPHidalgo/status/1458515890438246400
10144,Canc«ßn al Minuto Oficial,@cancunalminut0,2021-11-10T15:56:08.000Z,"Canc«ßn al Minuto Oficial
@cancunalminut0
∂˙
10 nov. 2021","#CANCUNALMINUTO ""OFICIAL""
 Desde la regi«¸n 234, avenida Costa Maya, Calle 107, Balean a dos mujeres una muere otra lesionada, en el municipio de Benito Ju«≠rez (Canc«ßn).",Éè¯ Éè¯ –??Ô,3,10,13,['https://pbs.twimg.com/ext_tw_video_thumb/1458463367371309056/pu/img/xNpgSOiWNmU9hcDz.jpg'],https://twitter.com/cancunalminut0/status/1458463493456375822
10145,Domingo Hern«≠ndez,@Domingo_F_Hdez,2021-11-10T04:09:27.000Z,"Domingo Hern«≠ndez
@Domingo_F_Hdez
∂˙
9 nov. 2021","Y agr«∏guenle qu«∏ las grandes becas del Conacyt son capturadas principalmente por la clase alta.

As«, las becas Benito Ju«≠rez para educaci«¸n media superior y superior son apenas un peque«Òo esfuerzo para igualar las oportunidades educativas en M«∏xico",,,2,4,"['https://pbs.twimg.com/profile_images/1453918583231234052/DAYVKbZF_normal.jpg', 'https://pbs.twimg.com/media/FDyawFUWEAU_ljv?format=png&name=small']",https://twitter.com/Domingo_F_Hdez/status/1458285649635729414
10146,Los Numero Uno 971 Oficial,@971losnumerouno,2021-11-10T20:59:18.000Z,"Los Numero Uno 971 Oficial
@971losnumerouno
∂˙
10 nov. 2021","#1Noticias| A partir de este mi«∏rcoles m«≠s de un mill«¸n de estudiantes de nivel media superior podr«≠n contar con una beca Benito Ju«≠rez, con la cual se les otorgan 800 pesos mensuales para ayudarlos con sus estudios. Informaci«¸n completa con 
@robertbahena",–???,,2,2,"['https://pbs.twimg.com/media/FD3GNHkWYAkUZ9L?format=jpg&name=small', 'https://pbs.twimg.com/media/FD3GNUbWYAcSV-Q?format=jpg&name=small']",https://twitter.com/971losnumerouno/status/1458539788605136897
10147,BecasBenito,@BecasBenito,2021-11-10T18:43:44.000Z,"BecasBenito
@BecasBenito
∂˙
10 nov. 2021","Operativo de incorporaci«¸n desde Hermosillo, Sonora, de becarias y becarios de nuevo ingreso a la Beca Universal para Estudiantes de Educaci«¸n #MediaSuperior Benito Ju«≠rez 
#EnVivo

http://facebook.com/BecasBenito/videos/230832812335027/É?›",,2,33,50,[],https://twitter.com/BecasBenito/status/1458505672077848587
10148,Uno TV,@UnoNoticias,2021-11-10T21:38:37.000Z,"Uno TV
@UnoNoticias
∂˙
10 nov. 2021","El municipio de Benito Ju«≠rez, en Quintana Roo, encabeza la lista con el mayor n«ßmero de casos de este delito en M«∏xico",,,6,4,[],https://twitter.com/UnoNoticias/status/1458549684369178625
10149,Pana Rabbit,@diegovvhh,2021-11-10T00:37:48.000Z,"Pana Rabbit
@diegovvhh
∂˙
9 nov. 2021","No ir«∏ a casa, estoy en ella. (@ Centro Universitario de Comunicaci«¸n - 
@mentescreativas
 in Benito Ju«≠rez, DF)",–?ê¯,1,,2,['https://pbs.twimg.com/card_img/1600968750689226753/_PwDK4Z9?format=png&name=240x240'],https://twitter.com/diegovvhh/status/1458232386836119556
10150,Polic«a de Canc«ßn,@PoliciadeCancun,2021-11-10T14:53:50.000Z,"Polic«a de Canc«ßn
@PoliciadeCancun
∂˙
10 nov. 2021","POLIC«çA QUINTANA ROO DE BENITO JU«ÅREZ ANUNCIA EL PROGRAMA É??PROXIMIDAD POR TU SEGURIDADÉ?ù EN LA SUPERMANZANA 259.

LEE M«ÅS AL RESPECTO AQU«ç  
https://facebook.com/869597053093479/posts/4488246367895178/É?›

#ServirYProteger 
@MaraLezama
 @AytoCancun",–???,1,1,6,"['https://pbs.twimg.com/media/FD1yjqsWEAAJrAP?format=jpg&name=small', 'https://pbs.twimg.com/media/FD1yj26XoAMXXSA?format=jpg&name=small']",https://twitter.com/PoliciadeCancun/status/1458447816460849167
10151,COBACH Sonora,@cobach_sonora,2021-11-10T18:48:15.000Z,"COBACH Sonora
@cobach_sonora
∂˙
10 nov. 2021"," Transmisi«¸n en vivo del arranque de las Becas Benito Ju«≠rez Sonora, desde el gimnasio del Plantel Villa de Seris.",–??Ô,,,4,[],https://twitter.com/cobach_sonora/status/1458506808721510403
10152,Ren«≠n Barrera,@RenanBarrera,2021-11-10T22:26:00.000Z,"Ren«≠n Barrera
@RenanBarrera
∂˙
10 nov. 2021","En 
@Mx_Diputados
, platiqu«∏ con los presidentes municipales, 
@Luis_GQM
 de La Magdalena Contreras y con 
@STaboadaMx
 de Benito Ju«≠rez. Estamos unidos para que los recursos prioricen a los municipios y que se refleje en la reactivaci«¸n econ«¸mica, social y desarrollo de las familias.",,1,1,13,['https://pbs.twimg.com/media/FD3UItfWQAIAo5j?format=jpg&name=small'],https://twitter.com/RenanBarrera/status/1458561605655015427
10153,El Soberano,@ElSoberanoMX,2021-11-10T03:12:32.000Z,"El Soberano
@ElSoberanoMX
∂˙
9 nov. 2021","Gracias a la organizaci«¸n y exigencia por parte de vecinas y vecinos de la Benito Ju«≠rez, se clausura oficialmente obra que a todas luces se estaba desarrollando de manera irregular ante la inacci«¸n de 
@STaboadaMx
.",,,18,48,[],https://twitter.com/ElSoberanoMX/status/1458271326171435015
10154,La Silla Rota,@lasillarota,2021-11-10T01:55:00.000Z,"La Silla Rota
@lasillarota
∂˙
9 nov. 2021",#Dinero |  La #moneda con la imagen de Benito Ju«≠rez se vende hasta en $20 mil ∂®Tienes una? #ak,–?¶?,2,2,9,[],https://twitter.com/lasillarota/status/1458251814344609793
10155,Ver«≠s News,@VerasNews,2021-11-10T17:47:41.000Z,"Ver«≠s News
@VerasNews
∂˙
10 nov. 2021","#Entrevista Gracia Alzaga directora del Instituto Municipal de la Juventud del Municipio de Benito Ju«≠rez, indic«¸ que buscan acercarse a los j«¸venes por medio de algunos foros.
@graciaalzaga
 
#AbriendoLaConversaci«¸n
Los detalles:",–??¯ –??Ø –???,,1,3,[],https://twitter.com/VerasNews/status/1458491565547077633
